"ORG_UNIT_HIERARCHY_ID","EFF_FROM_TMSTMP","TRNST_NUM","RGNL_OFFC_TRNST_NUM","DSTRCT_OFFC_TRNST_NUM","RGNL_OFFC_OU_ID","DSTRCT_OFFC_OU_ID","EFF_TO_TMSTMP","CRNT_F","RGNL_OFFC_CD","DSTRCT_OFFC_CD","TRNST_NM","RGNL_OFFC_DESC","DSTRCT_OFFC_DESC","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
17576658,2011-08-12-00.00.00.000000,"51292","32482","51896",17580325,17577655,9999-12-31-00.00.00.000000,Y,"5    ","34                            ",EGLINTON & CASTLEKNOCK                            ,TORONTO REGION                            ,TORONTO CENTRE                            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575679,2015-12-10-00.00.00.000000,"83972","32482","64238",17580325,17578460,9999-12-31-00.00.00.000000,Y,"5    ","36                            ","KENNEDY & RUTH, BRAMPTON,ONTARIO                  ",TORONTO REGION                            ,GTA BRAMPTON                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580784,2003-11-07-00.00.00.000000,"91983","12153","92353",17577393,17577664,9999-12-31-00.00.00.000000,Y,"2    ","03                            ",HALIFAX BRANCH- U.S. DOLLAR ACCOUNTS              ,ATLANTIC REGION                           ,SOUTHWEST NOVA SCOTIA                     ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575540,2010-03-12-00.00.00.000000,"50153","12153","92353",17577393,17577664,9999-12-31-00.00.00.000000,Y,"2    ","03                            ",CALEDONIA QUEENS COUNTY                           ,ATLANTIC REGION                           ,SOUTHWEST NOVA SCOTIA                     ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577557,2015-12-10-00.00.00.000000,"23952","32482","84228",17580325,17575673,9999-12-31-00.00.00.000000,Y,"5    ","30                            ",GLEN ABBEY BRANCH                                 ,TORONTO REGION                            ,GTA HALTON                                ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577557,2011-11-10-00.00.00.000000,"23952","32482","44248",17580325,17578456,2015-12-09-23.59.59.000000,N,"5    ","37                            ",GLEN ABBEY BRANCH                                 ,TORONTO REGION                            ,GTA MISSISSAUGA OAKVILLE                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576429,2006-10-13-00.00.00.000000,"90522","00661","12641",17580083,17578449,9999-12-31-00.00.00.000000,Y,"3    ","12                            ","LANARK, ONTARIO                                   ",QUEBEC & EASTERN ONTARIO                  ,OTTAWA RIVER                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577737,2011-11-10-00.00.00.000000,"03152",,,-1,-1,9999-12-31-00.00.00.000000,Y,"1    ","06                            ",ONTARIO CENTRALIZED ACCOUNTING UNIT               ,SHARED SERVICES                           ,SHARED SERVICES                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578749,2011-01-16-00.00.00.000000,"17236",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",GTA EAST CREDIT SOLUTIONS GROUP                   ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579945,2010-01-17-00.00.00.000000,"08326","32482","64238",17580325,17578460,2015-12-09-23.59.59.000000,N,"5    ","36                            ",CHINGUACOUSY & SANDALWOOD                         ,TORONTO REGION                            ,GTA WEST                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579945,2015-12-10-00.00.00.000000,"08326","32482","64238",17580325,17578460,9999-12-31-00.00.00.000000,Y,"5    ","36                            ",CHINGUACOUSY & SANDALWOOD                         ,TORONTO REGION                            ,GTA BRAMPTON                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580269,2008-01-13-00.00.00.000000,"24406",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",SCOTIAPLAZA IPL                                   ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577049,2008-01-13-00.00.00.000000,"30759","20719","62059",17580231,17580566,9999-12-31-00.00.00.000000,Y,"6    ","50                            ","FORT SASKATCHEWAN, ALBERTA.                       ",PRAIRIE REGION                            ,NORTHERN ALBERTA                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580060,2011-07-18-00.00.00.000000,"47308",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ",PRIVATE BANKING - SASKATOON                       ,NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580244,2003-11-07-00.00.00.000000,"21790","00810","21980",17580086,17577457,9999-12-31-00.00.00.000000,Y,"7    ","59                            ",VANCOUVER A.C.S. IMPLEMENTATION                   ,BRITISH COLUMBIA REGION                   ,B.C. DIRECT REPORTING UNITS               ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579077,2015-06-10-00.00.00.000000,"12559","20719","42689",17580231,17578454,9999-12-31-00.00.00.000000,Y,"6    ","45                            ",BRIDLEWOOD                                        ,PRAIRIE REGION                            ,CALGARY SOUTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579077,2010-12-12-00.00.00.000000,"12559","20719","42689",17580231,17578454,2015-06-09-23.59.59.000000,N,"6    ","45                            ",BRIDLEWOOD                                        ,PRAIRIE REGION                            ,CALGARY                                   ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579447,2011-05-11-00.00.00.000000,"72801","00661","40881",17580083,17580390,9999-12-31-00.00.00.000000,Y,"3    ","16                            ",QUEBEC & E.ONTARIO OFFSITE ABM/NON-DEPOSIT        ,QUEBEC & EASTERN ONTARIO                  ,QUEBEC & E. ONT DIRECT REPORTING UNITS    ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577147,2008-04-14-00.00.00.000000,"70516","00661","11106",17580083,17580156,9999-12-31-00.00.00.000000,Y,"3    ","11                            ","CARLING & PARKDALE, OTTAWA, ONTARIO               ",QUEBEC & EASTERN ONTARIO                  ,OTTAWA & WEST QUEBEC                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577222,2010-11-11-00.00.00.000000,"56382","68502","51086",17577462,17580474,9999-12-31-00.00.00.000000,Y,"4    ","27                            ","CENTRAL & TECUMSEH, WINDSOR ONT.                  ",ONTARIO REGION                            ,SOUTHWEST ONTARIO                         ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575382,2003-11-07-00.00.00.000000,"65516","00661","12641",17580083,17578449,9999-12-31-00.00.00.000000,Y,"3    ","12                            ","NT 177 MCKAY ST., PEMBROKE                        ",QUEBEC & EASTERN ONTARIO                  ,OTTAWA RIVER                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577644,2011-01-16-00.00.00.000000,"12070","00810","92130",17580086,17577663,9999-12-31-00.00.00.000000,Y,"7    ","54                            ",FLEETWOOD SQUARE                                  ,BRITISH COLUMBIA REGION                   ,NORTH COAST & FRASER VALLEY               ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576908,2010-11-11-00.00.00.000000,"62182","68502","61986",17577462,17577657,9999-12-31-00.00.00.000000,Y,"4    ","18                            ",KING STREET                                       ,ONTARIO REGION                            ,BARRIE & MUSKOKA                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575016,2003-11-07-00.00.00.000000,"51441","00661","40881",17580083,17580390,9999-12-31-00.00.00.000000,Y,"3    ","16                            ",MONTREAL A.C.S. IMPLEMENTATION                    ,QUEBEC & EASTERN ONTARIO                  ,QUEBEC & E. ONT DIRECT REPORTING UNITS    ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578250,2015-12-10-00.00.00.000000,"14746","32482","44248",17580325,17578456,9999-12-31-00.00.00.000000,Y,"5    ","37                            ","SQUARE ONE SHOPPING CTR, MISSISSAUGA, ON          ",TORONTO REGION                            ,GTA MISSISSAUGA                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577146,2011-02-10-00.00.00.000000,"31120","00810","92130",17580086,17577663,2011-12-11-23.59.59.000000,N,"7    ","54                            ",KING GEORGE HIGHWAY & 102ND AVENUE                ,BRITISH COLUMBIA REGION                   ,NORTH COAST & FRASER VALLEY               ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579538,2008-04-14-00.00.00.000000,"88146","68502","31096",17577462,17580307,2012-04-11-23.59.59.000000,N,"4    ","21                            ","RYMAL & UPPER CENTENNIAL, STONEY CREEK, ON        ",ONTARIO REGION                            ,HAMILTON & NIAGARA                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579538,2012-04-12-00.00.00.000000,"88146","68502","31096",17577462,17580307,9999-12-31-00.00.00.000000,Y,"4    ","21                            ",RYMAL & UPPER CENTENNIAL                          ,ONTARIO REGION                            ,HAMILTON & NIAGARA                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578250,2010-08-16-00.00.00.000000,"14746","32482","44248",17580325,17578456,2015-12-09-23.59.59.000000,N,"5    ","37                            ","SQUARE ONE SHOPPING CTR, MISSISSAUGA, ON          ",TORONTO REGION                            ,GTA MISSISSAUGA OAKVILLE                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577146,2011-12-12-00.00.00.000000,"31120","00810","92130",17580086,17577663,9999-12-31-00.00.00.000000,Y,"7    ","54                            ",KING GEORGE BOULEVARD & 102ND AVENUE              ,BRITISH COLUMBIA REGION                   ,NORTH COAST & FRASER VALLEY               ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575398,2003-11-07-00.00.00.000000,"85506","68502","51946",17577462,17577656,9999-12-31-00.00.00.000000,Y,"4    ","20                            ",NT HERITAGE PLACE SHOPPING CENTRE                 ,ONTARIO REGION                            ,ONTARIO CENTRAL WEST                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577215,2008-07-16-00.00.00.000000,"46672","68502","24208",17577462,17578452,9999-12-31-00.00.00.000000,Y,"4    ","25                            ","DORCHESTER, ONTARIO                               ",ONTARIO REGION                            ,LONDON & AREA                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579515,2011-05-11-00.00.00.000000,"02931","00661","11106",17580083,17580156,9999-12-31-00.00.00.000000,Y,"3    ","11                            ","PLAZA GLENWOOD, GATINEAU, QUEBEC                  ",QUEBEC & EASTERN ONTARIO                  ,OTTAWA & WEST QUEBEC                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575017,2003-11-07-00.00.00.000000,"60467","20719","32359",17580231,17577716,9999-12-31-00.00.00.000000,Y,"6    ","52                            ",WINNIPEG DATA CENTRE COMPUTER OPERATIONS          ,PRAIRIE REGION                            ,PRAIRIE DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578421,2008-09-15-00.00.00.000000,"56416","68502","92536",17577462,17580791,9999-12-31-00.00.00.000000,Y,"4    ","28                            ",DEALER FINANCE LOANS - ONTARIO REGION             ,ONTARIO REGION                            ,ONTARIO DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576716,2010-05-12-00.00.00.000000,"51102","32482","51896",17580325,17577655,9999-12-31-00.00.00.000000,Y,"5    ","34                            ","BLOOR & CHURCH, TORONTO, ONT.                     ",TORONTO REGION                            ,TORONTO CENTRE                            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580488,2009-04-16-00.00.00.000000,"52100",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ",PRIVATE BANKING VANCOUVER                         ,NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580764,2003-11-07-00.00.00.000000,"89987","20719","20537",17580231,17580227,9999-12-31-00.00.00.000000,Y,"6    ","41                            ","WINNIPEG SQUARE, MANITOBA-U.S. DOLLAR ACCT        ",PRAIRIE REGION                            ,WINNIPEG                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577571,2011-05-11-00.00.00.000000,"41301","00661","80861",17580083,17580700,9999-12-31-00.00.00.000000,Y,"3    ","08                            ","437 RUE ST. JACQUES OUEST                         ",QUEBEC & EASTERN ONTARIO                  ,MONTREAL & EAST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576852,2011-04-16-00.00.00.000000,"40147","20719","20537",17580231,17580227,9999-12-31-00.00.00.000000,Y,"6    ","41                            ","WINDSOR PK SHOPPING CTR, WINNIPEG MAN             ",PRAIRIE REGION                            ,WINNIPEG                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577240,2010-03-12-00.00.00.000000,"20784","12153","20644",17577393,17580230,9999-12-31-00.00.00.000000,Y,"2    ","05                            ",NACKAWIC                                          ,ATLANTIC REGION                           ,WEST NEW BRUNSWICK                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576515,2010-03-12-00.00.00.000000,"50633","12153","51383",17577393,17580478,9999-12-31-00.00.00.000000,Y,"2    ","01                            ",GRAND BANK                                        ,ATLANTIC REGION                           ,NEWFOUNDLAND AND LABRADOR                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580096,2003-11-07-00.00.00.000000,"01511","00661","60871",17580083,17580547,9999-12-31-00.00.00.000000,Y,"3    ","10                            ","COTE-ST-LUC & WESTMINSTER, MTL - U. S. $          ",QUEBEC & EASTERN ONTARIO                  ,MONTREAL & WEST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579544,2010-12-12-00.00.00.000000,"52829","20719","42689",17580231,17578454,2015-06-09-23.59.59.000000,N,"6    ","45                            ",STRATHMORE                                        ,PRAIRIE REGION                            ,CALGARY                                   ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579544,2015-06-10-00.00.00.000000,"52829","20719","42689",17580231,17578454,9999-12-31-00.00.00.000000,Y,"6    ","45                            ",STRATHMORE                                        ,PRAIRIE REGION                            ,CALGARY SOUTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579173,2011-03-11-00.00.00.000000,"71787",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",WINNIPEG BSC (MAN. & NW ONT.)                     ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575614,2010-03-12-00.00.00.000000,"30494","12153","20644",17577393,17580230,9999-12-31-00.00.00.000000,Y,"2    ","05                            ",DEVON SHOPPING CTRE.                              ,ATLANTIC REGION                           ,WEST NEW BRUNSWICK                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577305,2011-10-13-00.00.00.000000,"68262","68502","51946",17577462,17577656,9999-12-31-00.00.00.000000,Y,"4    ","20                            ","DOON VILLAGE ROAD, KITCHENER                      ",ONTARIO REGION                            ,ONTARIO CENTRAL WEST                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
