"GENL_LEDGER_ACCT_NUM","TRNST_NUM","EFF_FROM_YR_MTH","EFF_TO_YR_MTH","GENL_LEDGER_DESC","RCON_RLP_CD","CRNT_F","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
"1305964   ","00349","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","40238","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","42861","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","53009","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","60079","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","60400","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","06247","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","62786","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","70409","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","70557","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","70979","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","01529","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","18242","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","20214","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","20271","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","20313","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","20339","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","21089","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","21311","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","22129","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","22301","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","00232","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","25346","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","02550","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","26062","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","02931","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","30130","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","30247","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","30254","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","30296","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","30346","201701","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1305964   ","50872","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","50633","201709","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1305964   ","87106","201709","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1305964   ","88906","201709","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1557963   ","18366","201709","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1557963   ","64642","201709","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1557963   ","73320","201709","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1558064   ","30361","201709","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1558064   ","42259","201709","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1558064   ","60210","201709","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1558463   ","82941","201709","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1558560   ","30726","201709","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1558560   ","00059","201709","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1615769   ","40303","201701","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1615769   ","41301","201701","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1615769   ","04796","201701","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1615769   ","92452","201701","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-02-09-14.28.10.000000,2017-02-09-14.28.10.000000
"1563068   ","48926","201702","999912",IMP-SCENE-VISA-C/H-O/S-R,CVG       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","10173","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","10389","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","10819","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","11353","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","11429","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","11452","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","13631","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","20040","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","20149","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","20453","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","30619","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","32219","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","03350","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","36566","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","40006","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","40550","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","40808","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","41459","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","43042","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1305964   ","45872","201702","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-03-17-15.09.29.000000,2017-03-17-15.09.29.000000
"1615769   ","11353","201705","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-06-15-15.01.11.000000,2017-06-15-15.01.11.000000
"1615769   ","30353","201705","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-06-15-15.01.11.000000,2017-06-15-15.01.11.000000
"1615769   ","31682","201705","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-06-15-15.01.11.000000,2017-06-15-15.01.11.000000
"1615769   ","50070","201705","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-06-15-15.01.11.000000,2017-06-15-15.01.11.000000
"1615769   ","51060","201705","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-06-15-15.01.11.000000,2017-06-15-15.01.11.000000
"1615769   ","98376","201705","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-06-15-15.01.11.000000,2017-06-15-15.01.11.000000
"1305964   ","10041","201706","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-07-25-11.10.20.000000,2017-07-25-11.10.20.000000
"1305964   ","30353","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","30403","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","03129","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","34496","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","40154","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","50336","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","50369","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","63149","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","70300","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","70813","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","07286","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","07302","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","74716","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","81489","201704","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","12070","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","02279","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","28472","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","44776","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","50070","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","05132","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","58586","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","60079","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","63032","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","63149","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","71092","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","71522","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","07286","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","08326","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","84152","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","09076","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","91470","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1557963   ","92072","201704","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1558064   ","20479","201704","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-05-08-16.52.48.000000,2017-05-08-16.52.48.000000
"1305964   ","72710","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","72793","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","80176","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","81109","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","82362","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","82719","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","90217","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","90670","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1305964   ","91330","201703","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1557963   ","10991","201703","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1557963   ","20271","201703","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1557963   ","55848","201703","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558064   ","00117","201703","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558064   ","18846","201703","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558064   ","00216","201703","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558064   ","40162","201703","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558064   ","46862","201703","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558064   ","88906","201703","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558064   ","90852","201703","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558064   ","98756","201703","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558463   ","10991","201703","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558560   ","14332","201703","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558560   ","20024","201703","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558560   ","45476","201703","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558560   ","63131","201703","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1558560   ","75796","201703","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1615769   ","10330","201703","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1615769   ","10496","201703","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1615769   ","10793","201703","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1615769   ","23481","201703","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1615769   ","25882","201703","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1615769   ","26526","201703","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1615769   ","28472","201703","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1615769   ","03012","201703","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-04-18-10.46.58.000000,2017-04-18-10.46.58.000000
"1571664   ","28282","201709","999912",DMD LNS-INDIV-N/B-TLS-RES,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1615564   ","70953","201709","999912",SPL-DAY'S WORK,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1615564   ","00893","201709","999912",SPL-DAY'S WORK,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1615769   ","13250","201709","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1615769   ","18226","201709","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1615769   ","50377","201709","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1615769   ","70250","201709","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1615769   ","71639","201709","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1615769   ","81042","201709","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-10-10-21.50.39.000000,2017-10-10-21.50.39.000000
"1305964   ","28282","201710","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1305964   ","30262","201710","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1305964   ","30361","201710","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1305964   ","55848","201710","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1305964   ","83220","201710","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1557963   ","13359","201710","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1557963   ","25072","201710","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1557963   ","51342","201710","999912",SPL-DIR-FXD-RES,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1558064   ","31682","201710","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1558560   ","20628","201710","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1558560   ","00364","201710","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1558560   ","51680","201710","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1558560   ","73742","201710","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1558560   ","80077","201710","999912",IMP-SPL-DIR-VAR-RES,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1588664   ","65912","201710","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1615564   ","11353","201710","999912",SPL-DAY'S WORK,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1615564   ","60723","201710","999912",SPL-DAY'S WORK,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1615769   ","03491","201710","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1615769   ","42259","201710","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1615769   ","61549","201710","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1615769   ","70680","201710","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2017-11-10-11.15.07.000000,2017-11-10-11.15.07.000000
"1305964   ","47308","201711","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-12-13-12.24.11.000000,2017-12-13-12.24.11.000000
"1558064   ","33332","201711","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-12-13-12.24.11.000000,2017-12-13-12.24.11.000000
"1558064   ","56416","201711","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-12-13-12.24.11.000000,2017-12-13-12.24.11.000000
"1558064   ","90704","201711","999912",SPL-DIR-VAR-RES,SPL       ,Y,2017-12-13-12.24.11.000000,2017-12-13-12.24.11.000000
"1305964   ","12849","201706","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-07-25-11.10.20.000000,2017-07-25-11.10.20.000000
"1305964   ","20784","201706","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-07-25-11.10.20.000000,2017-07-25-11.10.20.000000
"1305964   ","47092","201706","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-07-25-11.10.20.000000,2017-07-25-11.10.20.000000
"1305964   ","50377","201706","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-07-25-11.10.20.000000,2017-07-25-11.10.20.000000
"1305964   ","60483","201706","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-07-25-11.10.20.000000,2017-07-25-11.10.20.000000
"1305964   ","64642","201706","999912",MORTGAGE ADVANCE SUSPENSE,MOR       ,Y,2017-07-25-11.10.20.000000,2017-07-25-11.10.20.000000
